"area_id","manzana_label","mza","sexo_hombre","sexo_mujer","tipoviv_casa_independiente","tipoviv_departamento_en_edificio","tipoviv_vivienda_en_casa_de_vecindad_callej_n_solar_o_corral_n_","tipoviv_vivienda_improvisada","tipoviv_viviendas_colectivas","tipoviv_vivienda_en_quinta","tipoviv_local_no_destinado_para_habitaci_n_humana","tipoviv_otro_tipo_de_vivienda_particular","ocup_ocupada_con_personas_presentes","ocup_ocupada_con_personas_ausentes","ocup_ocupada_de_uso_ocasional","ocup_desocupada_otra_causa","ocup_desocupada_abandonada_o_cerrada","ocup_desocupada_en_construcci_n_o_reparaci_n","ocup_desocupada_en_alquiler_o_venta","tenencia_alquilada","tenencia_propia_sin_t_tulo_de_propiedad","tenencia_propia_con_t_tulo_de_propiedad","tenencia_cedida","tenencia_otra_forma","habitaciones_promedio","viviendas_con_dato_habitaciones","personas_hogar_promedio","hogares_con_dato","poblacion_total","pct_hombres","viviendas_con_tenencia","pct_alquiler","hacinamiento_proxy"
"07010100010450002701","070101000104500027A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 027A","027A",81,86,46,0,0,0,0,8,0,0,44,4,2,2,1,0,1,10,3,26,5,0,4,44,4,47,167,48.5,44,22.7,1
"07010100010450002702","070101000104500027B, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 027B","027B",48,48,26,0,0,0,0,0,0,0,23,0,0,0,3,0,0,6,3,14,0,0,3,23,4,25,96,50,23,26.1,1.33
"07010100010450002800","070101000104500028 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 028","028",27,28,16,0,2,0,0,0,0,0,16,2,0,0,0,0,0,7,7,2,0,0,3,16,3,16,55,49.1,16,43.8,1
"07010100010450002900","070101000104500029 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 029","029",89,104,40,2,0,0,0,34,0,0,61,3,6,0,4,1,1,32,0,21,8,0,3,61,3,62,193,46.1,61,52.5,1
"07010100010450003000","070101000104500030 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 030","030",187,191,41,10,12,0,0,55,0,0,109,3,0,0,3,0,3,54,7,43,5,0,3,109,3,110,378,49.5,109,49.5,1
"07010100010450003100","070101000104500031 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 031","031",333,364,121,48,27,0,0,90,0,0,229,14,32,0,10,1,0,129,36,48,16,0,3,229,3,229,697,47.8,229,56.3,1
"07010100010450003200","070101000104500032 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 032","032",86,103,42,2,7,0,0,0,0,0,49,0,0,1,1,0,0,14,11,17,7,0,3,49,4,51,189,45.5,49,28.6,1.33
"07010100010450003300","070101000104500033 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 033","033",67,82,47,0,4,0,0,0,0,0,45,4,0,0,2,0,0,8,7,25,5,0,3,45,3,45,149,45,45,17.8,1
"07010100010450003400","070101000104500034 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 034","034",58,53,41,8,1,0,0,3,0,0,44,3,3,2,1,0,0,23,4,15,2,0,3,44,3,44,111,52.3,44,52.3,1
"07010100010450003500","070101000104500035 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 035","035",162,165,86,2,15,0,0,14,0,0,97,4,7,0,8,0,1,44,10,36,7,0,3,97,3,97,327,49.5,97,45.4,1
"07010100010450003600","070101000104500036 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 036","036",60,57,43,0,3,0,0,3,0,0,42,2,2,0,3,0,0,17,7,13,5,0,2,42,3,42,117,51.3,42,40.5,1.5
"07010100010450003700","070101000104500037 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 037","037",101,102,58,7,0,0,0,2,1,0,59,3,5,1,0,0,0,29,9,15,3,3,3,59,3,60,203,49.8,59,49.2,1
"07010100010450003800","070101000104500038 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 038","038",110,106,63,0,0,0,0,0,0,0,54,3,4,0,2,0,0,26,4,19,5,0,4,54,4,54,216,50.9,54,48.1,1
"07010100010450003900","070101000104500039 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 039","039",59,77,37,0,0,0,0,0,0,0,34,1,0,0,2,0,0,13,9,9,3,0,3,34,4,34,136,43.4,34,38.2,1.33
"07010100010450004000","070101000104500040 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 040","040",35,58,28,0,0,0,0,0,0,0,26,2,0,0,0,0,0,15,3,8,0,0,3,26,4,26,93,37.6,26,57.7,1.33
"07010100010450004100","070101000104500041 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 041","041",45,50,17,5,0,0,0,0,0,0,22,0,0,0,0,0,0,9,1,10,2,0,3,22,4,25,95,47.4,22,40.9,1.33
"07010100010450004200","070101000104500042 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 042","042",16,22,13,0,0,0,0,0,0,0,8,1,2,2,0,0,0,4,2,1,1,0,4,8,5,8,38,42.1,8,50,1.25
"07010100010450004300","070101000104500043 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 043","043",427,460,107,20,50,0,0,144,1,0,287,15,3,1,16,0,0,207,17,36,23,4,2,287,3,299,887,48.1,287,72.1,1.5
"07010100010450004501","070101000104500045A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 045A","045A",406,398,71,20,52,0,2,129,3,0,255,16,2,0,0,0,2,134,18,78,22,3,2,255,3,263,804,50.5,255,52.5,1.5
"07010100010450004502","070101000104500045B, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 045B","045B",193,192,49,21,19,0,0,52,2,0,138,3,0,2,0,0,0,104,3,18,13,0,2,138,3,139,385,50.1,138,75.4,1.5
"07010100010450004600","070101000104500046 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 046","046",97,112,29,21,4,0,0,13,0,0,61,2,2,0,2,0,0,43,2,13,3,0,3,61,3,62,209,46.4,61,70.5,1
"07010100010450004700","070101000104500047 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 047","047",294,309,80,9,10,0,0,96,1,0,167,3,17,1,7,0,1,92,14,51,10,0,3,167,4,168,603,48.8,167,55.1,1.33
"07010100010450004900","070101000104500049 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 049","049",366,363,100,29,66,0,0,104,1,0,240,8,35,3,12,1,1,151,14,60,14,1,2,240,3,246,729,50.2,240,62.9,1.5
"07010100010450005000","070101000104500050 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 050","050",88,82,14,0,2,0,0,30,0,0,45,1,0,0,0,0,0,6,1,30,6,2,2,45,4,46,170,51.8,45,13.3,2
"07010100010450005200","070101000104500052 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 052","052",193,221,64,44,4,0,0,34,0,0,133,3,0,2,3,0,5,59,15,55,4,0,2,133,3,133,414,46.6,133,44.4,1.5
"07010100010450005300","070101000104500053 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 053","053",130,133,47,39,0,0,0,23,3,0,87,8,5,0,11,0,1,47,8,27,4,1,3,87,3,89,263,49.4,87,54,1
"07010100010450005400","070101000104500054 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 054","054",84,99,55,3,0,0,0,0,0,0,48,4,3,0,3,0,0,19,1,25,3,0,3,48,4,50,183,45.9,48,39.6,1.33
"07010100010450005500","070101000104500055 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 055","055",166,161,52,9,28,0,0,29,0,0,92,8,1,0,13,4,0,61,5,20,6,0,3,92,3,94,327,50.8,92,66.3,1
"07010100010450005600","070101000104500056 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 056","056",220,232,63,28,41,0,0,58,1,0,148,10,3,0,28,2,0,78,10,49,10,1,3,148,3,152,452,48.7,148,52.7,1
"07010100010450005700","070101000104500057 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 057","057",95,104,50,14,0,0,0,0,0,0,53,0,2,0,8,0,1,18,4,25,6,0,3,53,4,53,199,47.7,53,34,1.33
"07010100010450088888","0701010001045008888, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 8888","8888",8,5,7,2,0,0,0,0,0,0,5,0,1,3,0,0,0,3,1,1,0,0,2,5,3,5,13,61.5,5,60,1.5
"07010100010460000100","070101000104600001 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 001","001",24,30,0,19,0,0,0,0,0,0,17,1,0,0,1,0,0,6,2,7,2,0,3,17,3,17,54,44.4,17,35.3,1
"07010100010460000200","070101000104600002 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 002","002",17,19,0,12,0,0,0,0,0,0,10,0,2,0,0,0,0,2,1,6,1,0,2,10,4,10,36,47.2,10,20,2
"07010100010460000300","070101000104600003 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 003","003",15,18,2,10,0,0,0,0,0,0,11,1,0,0,0,0,0,5,1,5,0,0,3,11,3,11,33,45.5,11,45.5,1
"07010100010460000400","070101000104600004 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 004","004",28,35,11,14,0,0,0,0,0,0,21,1,1,0,1,0,1,4,3,14,0,0,3,21,3,21,63,44.4,21,19,1
"07010100010460000500","070101000104600005 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 005","005",43,27,20,0,0,0,0,0,0,0,20,0,0,0,0,0,0,2,7,11,0,0,3,20,4,20,70,61.4,20,10,1.33
"07010100010460000700","070101000104600007 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 007","007",37,46,12,12,0,0,0,0,0,0,23,0,0,0,1,0,0,3,3,17,0,0,3,23,3,24,83,44.6,23,13,1
"07010100010460000800","070101000104600008 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 008","008",27,32,8,15,0,0,0,0,0,0,21,0,2,0,0,0,0,2,2,17,0,0,4,21,3,21,59,45.8,21,9.5,0.75
"07010100010460000900","070101000104600009 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 009","009",33,34,22,2,0,0,0,0,0,0,22,1,0,0,0,0,1,1,1,13,7,0,3,22,3,22,67,49.3,22,4.5,1
"07010100010460001000","070101000104600010 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 010","010",86,109,42,0,0,0,0,0,0,0,38,2,2,0,0,0,0,2,11,22,3,0,3,38,5,42,195,44.1,38,5.3,1.67
"07010100010460001100","070101000104600011 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 011","011",53,56,32,0,0,0,0,0,0,0,29,2,1,0,0,0,0,8,7,12,2,0,4,29,4,29,109,48.6,29,27.6,1
"07010100010460001200","070101000104600012 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 012","012",37,39,16,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,2,13,0,0,7,15,4,17,76,48.7,15,0,0.57
"07010100010460001300","070101000104600013 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 013","013",63,73,26,7,0,0,0,0,0,0,33,0,0,0,0,0,0,7,10,16,0,0,3,33,4,38,136,46.3,33,21.2,1.33
"07010100010460001400","070101000104600014 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 014","014",38,41,16,3,0,0,0,0,0,0,19,0,0,0,0,0,0,4,1,13,1,0,4,19,4,20,79,48.1,19,21.1,1
"07010100010460001500","070101000104600015 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 015","015",33,23,16,0,0,0,0,0,0,0,16,0,0,0,0,0,0,3,2,9,2,0,4,16,3,22,56,58.9,16,18.8,0.75
"07010100010460001600","070101000104600016 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 016","016",42,39,21,0,0,0,0,0,0,0,18,1,1,1,0,0,0,1,3,12,2,0,4,18,4,20,81,51.9,18,5.6,1
"07010100010460001700","070101000104600017 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 017","017",44,55,33,0,0,0,0,0,0,0,31,1,0,0,0,0,1,2,4,23,2,0,2,31,3,32,99,44.4,31,6.5,1.5
"07010100010460001800","070101000104600018 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 018","018",26,30,16,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,3,8,4,0,5,15,4,15,56,46.4,15,0,0.8
"07010100010460001900","070101000104600019 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 019","019",27,27,16,0,0,0,0,0,0,0,15,0,0,1,0,0,0,2,2,10,1,0,3,15,4,15,54,50,15,13.3,1.33
"07010100010460002100","070101000104600021 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 021","021",21,32,8,13,0,0,0,0,0,0,18,0,0,2,1,0,0,4,3,11,0,0,3,18,3,18,53,39.6,18,22.2,1
"07010100010460002200","070101000104600022 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 022","022",13,21,12,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,1,8,2,0,2,11,3,11,34,38.2,11,0,1.5
"07010100010460002300","070101000104600023 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 023","023",15,21,6,6,0,0,0,0,0,0,12,0,0,0,0,0,0,0,2,9,1,0,3,12,3,13,36,41.7,12,0,1
"07010100010460002400","070101000104600024 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 024","024",63,65,40,0,0,0,0,0,0,0,37,2,0,0,0,0,1,12,7,16,2,0,3,37,3,43,128,49.2,37,32.4,1
"07010100010460002500","070101000104600025 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 025","025",23,29,16,0,0,0,0,0,0,0,15,1,0,0,0,0,0,2,2,11,0,0,5,15,3,15,52,44.2,15,13.3,0.6
"07010100010460002601","070101000104600026A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 026A","026A",24,31,0,15,0,0,0,0,0,0,13,2,0,0,0,0,0,5,3,4,1,0,3,13,4,13,55,43.6,13,38.5,1.33
"07010100010460002700","070101000104600027 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 027","027",25,26,0,15,0,0,0,0,0,0,15,0,0,0,0,0,0,3,2,8,2,0,3,15,3,15,51,49,15,20,1
"07010100010460002900","070101000104600029 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 029","029",15,25,0,15,0,0,0,0,0,0,13,1,0,0,1,0,0,1,4,8,0,0,4,13,3,13,40,37.5,13,7.7,0.75
"07010100010460003100","070101000104600031 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 031","031",33,40,16,2,0,0,0,9,0,0,25,1,0,0,1,0,0,2,10,13,0,0,4,25,3,25,73,45.2,25,8,0.75
"07010100010460003200","070101000104600032 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 032","032",112,127,35,24,0,0,0,15,0,0,71,2,0,0,0,1,0,24,2,41,4,0,4,71,3,75,239,46.9,71,33.8,0.75
"07010100010460003300","070101000104600033 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 033","033",23,25,5,12,0,0,0,0,0,0,13,1,2,0,1,0,0,0,0,12,1,0,3,13,3,14,48,47.9,13,0,1
"07010100010460003400","070101000104600034 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 034","034",23,30,0,18,0,0,0,0,0,0,17,0,0,0,1,0,0,4,1,11,1,0,4,17,3,17,53,43.4,17,23.5,0.75
"07010100010460003500","070101000104600035 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 035","035",24,23,2,16,0,0,0,0,0,0,15,0,0,0,3,0,0,2,1,12,0,0,4,15,3,16,47,51.1,15,13.3,0.75
"07010100010460003600","070101000104600036 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 036","036",28,29,18,0,0,0,0,0,0,0,18,0,0,0,0,0,0,4,0,14,0,0,3,18,3,18,57,49.1,18,22.2,1
"07010100010460003700","070101000104600037 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 037","037",66,71,42,0,0,0,0,0,0,0,36,3,1,0,2,0,0,3,5,28,0,0,4,36,4,37,137,48.2,36,8.3,1
"07010100010460003900","070101000104600039 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 039","039",49,45,22,4,0,0,0,0,0,0,24,2,0,0,0,0,0,8,6,10,0,0,3,24,4,24,94,52.1,24,33.3,1.33
"07010100010460004000","070101000104600040 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 040","040",22,34,12,3,0,0,0,0,0,0,14,1,0,0,0,0,0,1,2,11,0,0,4,14,4,14,56,39.3,14,7.1,1
"07010100010460004100","070101000104600041 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 041","041",19,21,10,0,0,0,0,0,0,0,8,1,1,0,0,0,0,4,1,3,0,0,4,8,5,8,40,47.5,8,50,1.25
"07010100010460004200","070101000104600042 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 042","042",35,31,4,19,0,0,0,0,0,0,18,2,0,1,2,0,0,4,5,8,1,0,3,18,4,18,66,53,18,22.2,1.33
"07010100010460004301","070101000104600043A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 043A","043A",29,26,0,15,0,0,0,0,0,0,15,0,0,0,0,0,0,1,3,11,0,0,4,15,4,15,55,52.7,15,6.7,1
"07010100010460004302","070101000104600043B, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 043B","043B",17,19,0,13,0,0,0,0,0,0,12,0,0,1,0,0,0,4,1,4,3,0,3,12,3,12,36,47.2,12,33.3,1
"07010100010460004303","070101000104600043C, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 043C","043C",21,27,2,13,0,0,0,0,0,0,15,0,0,0,0,0,0,2,3,10,0,0,3,15,3,15,48,43.8,15,13.3,1
"07010100010460004600","070101000104600046 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 046","046",26,28,0,19,0,0,0,0,0,0,17,1,0,0,1,0,0,4,2,11,0,0,3,17,3,17,54,48.1,17,23.5,1
"07010100010460004700","070101000104600047 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 047","047",26,38,6,12,0,0,0,0,0,0,18,0,0,0,0,0,0,7,0,10,1,0,3,18,3,21,64,40.6,18,38.9,1
"07010100010460004800","070101000104600048 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 048","048",21,23,0,18,0,0,0,0,0,0,15,1,2,0,0,0,0,4,4,7,0,0,2,15,3,15,44,47.7,15,26.7,1.5
"07010100010460004900","070101000104600049 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 049","049",95,96,7,40,0,0,1,0,0,0,45,2,0,0,0,0,0,7,7,28,3,0,4,45,4,50,191,49.7,45,15.6,1
"07010100010460005000","070101000104600050 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 050","050",93,90,40,3,0,0,0,0,0,0,40,3,0,0,0,0,0,9,5,23,3,0,4,40,4,46,183,50.8,40,22.5,1
"07010100010460005100","070101000104600051 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 051","051",54,62,32,6,0,0,0,0,0,0,34,2,0,0,2,0,0,5,4,22,3,0,5,34,3,39,116,46.6,34,14.7,0.6
"07010100010460005200","070101000104600052 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 052","052",57,57,26,11,0,0,0,0,0,0,37,0,0,0,0,0,0,8,4,23,2,0,4,37,3,39,114,50,37,21.6,0.75
"07010100010460005600","070101000104600056 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 056","056",38,39,8,16,0,0,0,0,0,0,23,1,0,0,0,0,0,6,5,10,2,0,4,23,3,23,77,49.4,23,26.1,0.75
"07010100010460088888","0701010001046008888, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 8888","8888",71,49,20,0,0,0,3,0,0,0,17,0,0,0,3,0,0,4,1,10,2,0,3,17,2,20,120,59.2,17,23.5,0.67
"07010100010470000100","070101000104700001 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 001","001",46,44,18,0,0,0,0,0,0,0,16,0,1,0,1,0,0,2,0,13,1,0,5,16,4,24,90,51.1,16,12.5,0.8
"07010100010470000200","070101000104700002 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 002","002",39,30,18,0,0,0,0,0,0,0,17,1,0,0,0,0,0,2,0,15,0,0,3,17,4,18,69,56.5,17,11.8,1.33
"07010100010470000300","070101000104700003 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 003","003",38,46,22,0,0,0,0,0,0,0,17,2,1,2,0,0,0,1,3,10,3,0,3,17,5,18,84,45.2,17,5.9,1.67
"07010100010470000500","070101000104700005 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 005","005",60,62,23,0,0,0,0,0,0,0,22,1,0,0,0,0,0,0,0,21,1,0,5,22,4,31,122,49.2,22,0,0.8
"07010100010470000600","070101000104700006 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 006","006",64,66,33,0,0,0,0,0,0,0,33,0,0,0,0,0,0,6,1,23,3,0,3,33,4,34,130,49.2,33,18.2,1.33
"07010100010470000700","070101000104700007 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 007","007",68,74,29,0,0,0,0,0,0,0,29,0,0,0,0,0,0,1,8,15,5,0,4,29,4,34,142,47.9,29,3.4,1
"07010100010470000800","070101000104700008 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 008","008",38,41,16,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,7,9,0,0,4,16,3,24,79,48.1,16,0,0.75
"07010100010470000900","070101000104700009 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 009","009",62,66,4,22,0,0,0,0,0,0,24,1,1,0,0,0,0,1,5,18,0,0,4,24,4,32,128,48.4,24,4.2,1
"07010100010470001000","070101000104700010 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 010","010",80,72,32,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,28,4,0,4,32,4,42,152,52.6,32,0,1
"07010100010470001100","070101000104700011 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 011","011",83,73,18,0,0,0,0,0,0,0,17,1,0,0,0,0,0,2,1,14,0,0,4,17,4,38,156,53.2,17,11.8,1
"07010100010470001201","070101000104700012A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 012A","012A",37,45,16,0,0,0,0,0,0,0,15,0,0,0,0,1,0,1,3,11,0,0,4,15,4,21,82,45.1,15,6.7,1
"07010100010470001500","070101000104700015 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 015","015",39,42,17,0,0,0,0,0,0,0,16,0,0,0,0,0,1,2,1,12,1,0,5,16,4,21,81,48.1,16,12.5,0.8
"07010100010470001701","070101000104700017A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 017A","017A",50,55,19,4,0,0,0,0,0,0,22,0,0,0,1,0,0,6,4,10,2,0,3,22,4,26,105,47.6,22,27.3,1.33
"07010100010470001800","070101000104700018 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 018","018",80,70,29,0,0,0,0,0,0,0,29,0,0,0,0,0,0,2,8,13,6,0,5,29,5,32,150,53.3,29,6.9,1
"07010100010470001900","070101000104700019 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 019","019",66,70,30,0,0,0,0,0,0,0,30,0,0,0,0,0,0,4,3,21,2,0,4,30,5,30,136,48.5,30,13.3,1.25
"07010100010470002000","070101000104700020 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 020","020",45,54,25,2,0,0,0,0,0,0,26,1,0,0,0,0,0,6,0,18,2,0,5,26,4,28,99,45.5,26,23.1,0.8
"07010100010470002100","070101000104700021 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 021","021",32,45,21,3,0,0,0,0,0,0,23,0,0,0,0,0,1,1,8,12,2,0,4,23,3,24,77,41.6,23,4.3,0.75
"07010100010470002200","070101000104700022 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 022","022",37,45,26,0,0,0,0,0,0,0,25,1,0,0,0,0,0,3,5,10,7,0,4,25,3,26,82,45.1,25,12,0.75
"07010100010470002300","070101000104700023 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 023","023",35,50,11,0,6,0,0,0,0,0,17,0,0,0,0,0,0,1,10,0,6,0,3,17,5,17,85,41.2,17,5.9,1.67
"07010100010470002400","070101000104700024 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 024","024",32,33,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,2,8,4,0,4,15,3,19,65,49.2,15,6.7,0.75
"07010100010470002500","070101000104700025 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 025","025",32,34,16,0,0,0,0,0,0,0,14,1,1,0,0,0,0,0,13,1,0,0,4,14,4,15,66,48.5,14,0,1
"07010100010470002600","070101000104700026 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 026","026",25,36,17,0,0,0,0,0,0,0,14,0,0,3,0,0,0,0,12,0,2,0,2,14,4,15,61,41,14,0,2
"07010100010470002700","070101000104700027 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 027","027",38,42,24,0,0,0,0,0,0,0,19,2,1,1,1,0,0,0,17,2,0,0,3,19,4,19,80,47.5,19,0,1.33
"07010100010470002800","070101000104700028 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 028","028",67,60,39,0,0,0,0,0,0,0,32,3,3,1,0,0,0,1,29,2,0,0,2,32,4,34,127,52.8,32,3.1,2
"07010100010470002900","070101000104700029 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 029","029",31,37,4,15,0,0,0,0,0,0,15,0,4,0,0,0,0,3,0,12,0,0,4,15,4,17,68,45.6,15,20,1
"07010100010470003000","070101000104700030 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 030","030",26,31,0,18,0,0,0,0,0,0,17,1,0,0,0,0,0,0,1,16,0,0,4,17,3,18,57,45.6,17,0,0.75
"07010100010470003100","070101000104700031 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 031","031",36,33,18,0,0,0,0,0,0,0,18,0,0,0,0,0,0,2,1,14,1,0,4,18,4,19,69,52.2,18,11.1,1
"07010100010470003200","070101000104700032 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 032","032",38,36,0,18,0,0,0,0,0,0,18,0,0,0,0,0,0,2,13,3,0,0,3,18,4,18,74,51.4,18,11.1,1.33
"07010100010470003300","070101000104700033 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 033","033",24,40,12,7,0,0,0,0,0,0,17,0,0,0,1,0,1,1,1,14,1,0,5,17,4,18,64,37.5,17,5.9,0.8
"07010100010470003400","070101000104700034 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 034","034",31,36,0,19,0,0,0,0,0,0,17,2,0,0,0,0,0,6,2,9,0,0,5,17,4,19,67,46.3,17,35.3,0.8
"07010100010470003500","070101000104700035 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 035","035",34,42,16,2,0,0,0,0,0,0,16,2,0,0,0,0,0,1,1,13,1,0,4,16,5,16,76,44.7,16,6.2,1.25
"07010100010470003600","070101000104700036 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 036","036",33,43,7,11,0,0,0,0,0,0,17,0,0,0,0,0,1,2,2,13,0,0,3,17,4,17,76,43.4,17,11.8,1.33
"07010100010470004000","070101000104700040 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 040","040",91,81,39,4,2,0,0,0,0,0,40,4,1,0,0,0,0,5,8,25,2,0,4,40,4,47,172,52.9,40,12.5,1
"07010100010470004100","070101000104700041 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 041","041",45,41,23,3,0,0,0,0,0,0,23,2,0,0,1,0,0,2,5,11,5,0,4,23,3,26,86,52.3,23,8.7,0.75
"07010100010470004200","070101000104700042 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 042","042",49,61,2,24,0,0,0,0,0,0,25,1,0,0,0,0,0,5,3,16,1,0,3,25,4,26,110,44.5,25,20,1.33
